ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT	STRUCTURE
7276	Azuay	tire	shaycu-chi-na	shaycu-chi-na	ʃ ai k u tʃ i n a		754	ʃ ai k u tʃ i n a	C V C V C V C V
633	Chachapoyas	tire	shayku	shayku	ç ai k u		754	ç ai k u - - - -	C V C V
635	Chetilla	tire	ša.yku	ša.yku	ʃ ai k u		754	ʃ ai k u - - - -	C V C V
647	Imbabura	tire	shaijushka	shaijushka	ʃ ai x u ʃ k a	tired (adjective)	754	ʃ ai x u ʃ - k a	C V C V C C V
648	Inkawasi	tire	ša.yku	ša.yku	ʃ ai k u		754	ʃ ai k u - - - -	C V C V
654	Maragua	tire	sa.yk'u	sa.yk'u	s ai kʼ u		754	s ai kʼ u - - - -	C V C V
661	Puno	tire	sa.yk'u	sa.yk'u	s ai kʼ u		754	s ai kʼ u - - - -	C V C V
666	Santiagueno	tire	saykus	saykus	s ai k u s		754	s ai k u s - - -	C V C V C
674	Yanac	tire	še:ku	še:ku	ʃ eː k u		754	ʃ eː k u - - - -	C V C V
3487	Apuri	tongue	qallu	qallu	q a ʎ u		759	q a ʎ u	C V C V
3488	Apurimac	tongue	qallu	qallu	q a ʎ u		759	q a ʎ u	C V C V
3490	Atalla	tongue	χaλu	χaλu	χ a ʎ u		759	χ a ʎ u	C V C V
3491	Ayacucho	tongue	qallu	qallu	χ a ʎ u		759	χ a ʎ u	C V C V
7198	Azuay	tongue	callu	callu	k a ʎ u		759	k a ʎ u	C V C V
3494	Chachapoyas	tongue	kallu	kallu	k a dʑ u		759	k a dʑ u	C V C V
3495	Chacpar	tongue	qaλu	qaλu	q a ʎ u		759	q a ʎ u	C V C V
3496	Chetilla	tongue	qadyu	qadyu	q a dʑ u		759	q a dʑ u	C V C V
3501	Huallaga	tongue	qaλu	qaλu	q a ʎ u		759	q a ʎ u	C V C V
3504	Huangascar	tongue	qallu	qallu	q a ʎ u		759	q a ʎ u	C V C V
3505	HuarazHuailas	tongue	qallu	qallu	q a ʎ u		759	q a ʎ u	C V C V
3506	Imbabura	tongue	jallu	jallu	x a ʎ u		759	x a ʎ u	C V C V
3507	Inkawasi	tongue	qadžu, χadžu	qadžu	q a dʒ u		759	q a dʒ u	C V C V
7440	Jauja	tongue	qallu	qallu	h a ʎ u		759	h a ʎ u	C V C V
3515	Maragua	tongue	qaλu	qaλu	q a ʎ u		759	q a ʎ u	C V C V
3516	Napo	tongue	callu	callu	k a ʎ u		759	k a ʎ u	C V C V
3517	Pacaraos	tongue	qallu, qalu	qallu	ʁ a ʎ u		759	ʁ a ʎ u	C V C V
3522	Puno	tongue	qaλu	qaλu	q a ʎ u		759	q a ʎ u	C V C V
3526	Santiagueno	tongue	qallu	qallu	q a ʒ u		759	q a ʒ u	C V C V
3535	Yanac	tongue	qaλu	qaλu	q a ʎ u		759	q a ʎ u	C V C V
3537	Apuri	tooth	kiru	kiru	k i ɾ u		761	k i ɾ u	C V C V
3538	Apurimac	tooth	kiru	kiru	k i r u		761	k i r u	C V C V
3540	Atalla	tooth	kiru	kiru	k i r u		761	k i r u	C V C V
3541	Ayacucho	tooth	kiru	kiru	k i ɾ u		761	k i ɾ u	C V C V
7199	Azuay	tooth	quiru	quiru	k i ɾ u		761	k i ɾ u	C V C V
3544	Chachapoyas	tooth	kiru	kiru	k i r u		761	k i r u	C V C V
3545	Chacpar	tooth	kiru	kiru	k i r u		761	k i r u	C V C V
3546	Chetilla	tooth	kiru	kiru	k i r u		761	k i r u	C V C V
3551	Huallaga	tooth	kiru	kiru	k i r u		761	k i r u	C V C V
3554	Huangascar	tooth	kiru	kiru	k i ɾ u		761	k i ɾ u	C V C V
3555	HuarazHuailas	tooth	kiru	kiru	k i ɾ u		761	k i ɾ u	C V C V
3556	Imbabura	tooth	kiru	kiru	k i ɾ u		761	k i ɾ u	C V C V
3557	Inkawasi	tooth	kiru	kiru	k i r u		761	k i r u	C V C V
7441	Jauja	tooth	kilu	kilu	k i l u		761	k i l u	C V C V
3564	Maragua	tooth	kiru	kiru	k i r u		761	k i r u	C V C V
3565	Napo	tooth	quiru	quiru	k i r u		761	k i r u	C V C V
3566	Pacaraos	tooth	kiru	kiru	k i ɾ u		761	k i ɾ u	C V C V
3570	Puno	tooth	kiru	kiru	k i r u		761	k i r u	C V C V
3574	Santiagueno	tooth	kiru	kiru	k i ɾ u		761	k i ɾ u	C V C V
3583	Yanac	tooth	kiru	kiru	k i r u		761	k i r u	C V C V
6583	Apuri	tree	qiru	qiru	q e ɾ u		213	q e ɾ u	C V C V
6592	Chetilla	tree	qiru	qiru	q i r u		213	q i r u	C V C V
6596	Huallaga	tree	qiru	qiru	q i r u		213	q i r u	C V C V
6599	Huangascar	tree	qiru	qiru	q e ɾ u		213	q e ɾ u	C V C V
6600	HuarazHuailas	tree	qeru	qeru	q e ɾ u		213	q e ɾ u	C V C V
6602	Inkawasi	tree	χiru	χiru	χ i r u		213	χ i r u	C V C V
6611	Pacaraos	tree	qiru	qiru	χ e ɾ u		213	χ e ɾ u	C V C V
6585	Apurimac	tree	sacha	sacha	s a tʃ a		766	s a tʃ a	C V C V
6586	Atalla	tree	sača	sača	s a tʃ a		766	s a tʃ a	C V C V
6587	Ayacucho	tree	sacha	sacha	s a tʃ a		766	s a tʃ a	C V C V
6591	Chacpar	tree	hača	hača	h a tʃ a		766	h a tʃ a	C V C V
7333	Jauja	tree	satra	satra	s a ʈʂ a		766	s a ʈʂ a	C V C V
6609	Maragua	tree	sač'a	sač'a	s a tʃʼ a		766	s a tʃʼ a	C V C V
6627	Yanac	tree	aĉa	aĉa	a ʈʂ a		766	- a ʈʂ a	V C V
7255	Azuay	tree	yura	yura	j u ɾ a		767	j u ɾ a	C V C V
6590	Chachapoyas	tree	yura	yura	j u r a		767	j u r a	C V C V
6601	Imbabura	tree	yura	yura	j u ɾ a		767	j u ɾ a	C V C V
6610	Napo	tree	ruya	ruya	r u j a		767	r u j a	C V C V
2921	Apuri	two	ishkay	ishkay	i ʃ k ai		774	i ʃ k ai	V C C V
2922	Apurimac	two	iskay	iskay	i s k ai		774	i s k ai	V C C V
2924	Atalla	two	iskay	iskay	i s k ai		774	i s k ai	V C C V
2925	Ayacucho	two	iskay	iskay	i s k ai		774	i s k ai	V C C V
7170	Azuay	two	ishcay	ishcay	i ʃ k ai		774	i ʃ k ai	V C C V
2928	Chachapoyas	two	ishkay	ishkay	i ç k ai		774	i ç k ai	V C C V
2929	Chacpar	two	iške:	iške:	i ʃ k eː		774	i ʃ k eː	V C C V
2930	Chetilla	two	iškay	iškay	i s k ai		774	i s k ai	V C C V
2935	Huallaga	two	iškay	iškay	i s k ai		774	i s k ai	V C C V
2938	Huangascar	two	ishkay	ishkay	i ʃ k ai		774	i ʃ k ai	V C C V
2939	HuarazHuailas	two	ishkay	ishkay	i ʃ k ai		774	i ʃ k ai	V C C V
2940	Imbabura	two	ishkay	ishkay	i ʃ k ai		774	i ʃ k ai	V C C V
2941	Inkawasi	two	iškay	iškay	i s k ai		774	i s k ai	V C C V
7442	Jauja	two	ishkay	ishkay	i ʃ k ai		774	i ʃ k ai	V C C V
2948	Maragua	two	iskay	iskay	i s k ai		774	i s k ai	V C C V
2949	Napo	two	ishcai	ishcai	i ʃ k ai		774	i ʃ k ai	V C C V
2950	Pacaraos	two	ishkay	ishkay	i ç k ai		774	i ç k ai	V C C V
2954	Puno	two	iskay	iskay	i s k ai		774	i s k ai	V C C V
2958	Santiagueno	two	ishkay	ishkay	i ʃ k ai		774	i ʃ k ai	V C C V
2967	Yanac	two	iške:	iške:	i ʃ k eː		774	i ʃ k eː	V C C V
1379	Apurimac	walk, to	puri	puri	p u r i		777	p u r - - i	C V C V
1381	Atalla	walk, to	puri.	puri.	p u r i		777	p u r - - i	C V C V
1382	Ayacucho	walk, to	puri, ichi	puri	p u ɾ i		777	p u ɾ - - i	C V C V
7290	Azuay	walk, to	purina	purina	p u ɾ i n a		777	p u ɾ i n a	C V C V C V
1384	Chachapoyas	walk, to	puri	puri	p u r i		777	p u r - - i	C V C V
1385	Chacpar	walk, to	puri.	puri.	p u r i		777	p u r - - i	C V C V
1386	Chetilla	walk, to	puri.	puri.	p u r i		777	p u r - - i	C V C V
1391	Huallaga	walk, to	puri.	puri.	p u r i		777	p u r - - i	C V C V
1394	HuarazHuailas	walk, to	puriy	puriy	p u ɾ i		777	p u ɾ - - i	C V C V
1395	Imbabura	walk, to	purina	purina	p u ɾ i n a		777	p u ɾ i n a	C V C V C V
1396	Inkawasi	walk, to	puri.	puri.	p u r i		777	p u r - - i	C V C V
7443	Jauja	walk, to	puliy	puliy	p u l i		777	p u l - - i	C V C V
1401	Maragua	walk, to	puri.	puri.	p u r i		777	p u r - - i	C V C V
1402	Napo	walk, to	purina	purina	p u r i n a		777	p u r i n a	C V C V C V
1403	Pacaraos	walk, to	puri	puri	p u ɾ i		777	p u ɾ - - i	C V C V
1407	Puno	walk, to	puri.	puri.	p u r i		777	p u r - - i	C V C V
1410	Santiagueno	walk, to	puriy	puriy	p u ɾ iː		777	p u ɾ - - iː	C V C V
1418	Yanac	walk, to	puri.	puri.	p u r i		777	p u r - - i	C V C V
943	Apuri	warm / hot SW	quni	quni	q o n i		783	q o n i -	C V C V
944	Apurimac	warm / hot SW	qoñi	qoñi	q o ɲ i		783	q o ɲ i -	C V C V
946	Atalla	warm / hot SW	χuni (.λa)	χuni	χ u n i		783	χ u n i -	C V C V
947	Ayacucho	warm / hot SW	qoñi	qoñi	χ o ɲ i		783	χ o ɲ i -	C V C V
7282	Azuay	warm / hot SW	cunug	cunug	k u n u g		783	k u n u g	C V C V C
950	Chachapoyas	warm / hot SW	kuñu	kuñu	k u ɲ u		783	k u ɲ u -	C V C V
952	Chetilla	warm / hot SW	quñu.χ	quñu.χ	q u ɲ u χ		783	q u ɲ u χ	C V C V C
961	Huangascar	warm / hot SW	quni	quni	q o n i		783	q o n i -	C V C V
963	Inkawasi	warm / hot SW	χuñu.χ	χuñu.χ	χ u ɲ u χ		783	χ u ɲ u χ	C V C V C
970	Maragua	warm / hot SW	q'uñi	q'uñi	qʼ u ɲ i		783	qʼ u ɲ i -	C V C V
972	Pacaraos	warm / hot SW	quñu	quñu	χ o ɲ u		783	χ o ɲ u -	C V C V
977	Puno	warm / hot SW	q'uñi	q'uñi	qʼ u ɲ i		783	qʼ u ɲ i -	C V C V
5724	Apuri	water	yaku	yaku	j a k u		335	j a k u	C V C V
5725	Apurimac	water	yaku	yaku	j a k u		335	j a k u	C V C V
5728	Atalla	water	yaku	yaku	j a k u		335	j a k u	C V C V
5729	Ayacucho	water	yaku	yaku	j a k u		335	j a k u	C V C V
7238	Azuay	water	yacu	yacu	j a k u		335	j a k u	C V C V
5732	Chachapoyas	water	yaku	yaku	j a k u		335	j a k u	C V C V
5733	Chacpar	water	yaku	yaku	j a k u		335	j a k u	C V C V
5734	Chetilla	water	yaku	yaku	j a k u		335	j a k u	C V C V
5740	Huallaga	water	yaku	yaku	j a k u		335	j a k u	C V C V
5743	Huangascar	water	yaku	yaku	j a k u		335	j a k u	C V C V
5744	HuarazHuailas	water	yaku	yaku	j a k u		335	j a k u	C V C V
5745	Imbabura	water	yaku	yaku	j a k u		335	j a k u	C V C V
5746	Inkawasi	water	yaku	yaku	j a k u		335	j a k u	C V C V
7331	Jauja	water	yaku	yaku	j a k u		335	j a k u	C V C V
5753	Maragua	water	yaku	yaku	j a k u		335	j a k u	C V C V
5754	Napo	water	yacu	yacu	j a k u		335	j a k u	C V C V
5755	Pacaraos	water	yaku	yaku	j a k u		335	j a k u	C V C V
5763	Santiagueno	water	yaku	yaku	j a x u		335	j a x u	C V C V
5773	Yanac	water	yaku	yaku	j a k u		335	j a k u	C V C V
2116	Apuri	we (inclusive)	nuqanchik	nuqanchik	n o q a n tʃ i k		791	n o q a n tʃ i k	C V C V C C V C
2117	Apurimac	we (inclusive)	ñoqanchis	ñoqanchis	ɲ o q a n tʃ i s		791	ɲ o q a n tʃ i s	C V C V C C V C
2119	Atalla	we (inclusive)	ñuχa.n.čik	ñuχa.n.čik	ɲ u χ a n tʃ i k		791	ɲ u χ a n tʃ i k	C V C V C C V C
2120	Ayacucho	we (inclusive)	ñoqanchik	ñoqanchik	ɲ o χ a n tʃ i k		791	ɲ o χ a n tʃ i k	C V C V C C V C
7182	Azuay	we (inclusive)	ñuxanchi	ñuxanchi	ɲ u q a n tʃ i		791	ɲ u q a n tʃ i -	C V C V C C V
2123	Chachapoyas	we (inclusive)	ñukanchi	ñukanchi	ɲ u k a n tʃ i		791	ɲ u k a n tʃ i -	C V C V C C V
2124	Chacpar	we (inclusive)	nuqa.n.tsiχ	nuqa.n.tsiχ	n u q a n ts i χ		791	n u q a n ts i χ	C V C V C C V C
2125	Chetilla	we (inclusive)	nuγa.n.džiγ	nuγa.n.džiγ	n u ʁ a n dʒ i ʁ		791	n u ʁ a n dʒ i ʁ	C V C V C C V C
2131	Huallaga	we (inclusive)	nuqa.n.či	nuqa.n.či	n u q a n tʃ i		791	n u q a n tʃ i -	C V C V C C V
2133	Huangascar	we (inclusive)	ñuqanchik	ñuqanchik	ɲ o q a n tʃ i k		791	ɲ o q a n tʃ i k	C V C V C C V C
2134	HuarazHuailas	we (inclusive)	noqantsi	noqantsi	ɲ o q a ɲ ts i		791	ɲ o q a ɲ ts i -	C V C V C C V
2135	Imbabura	we (inclusive)	ñukanchik	ñukanchik	ɲ u k a n tʃ i k		791	ɲ u k a n tʃ i k	C V C V C C V C
2136	Inkawasi	we (inclusive)	nuγa.n.či	nuγa.n.či	n u ʁ a n tʃ i		791	n u ʁ a n tʃ i -	C V C V C C V
2142	Maragua	we (inclusive)	nuqa.n.čis	nuqa.n.čis	n u q a n tʃ i s		791	n u q a n tʃ i s	C V C V C C V C
2143	Napo	we (inclusive)	ñucanchi	ñucanchi	ɲ u k a n tʃ i		791	ɲ u k a n tʃ i -	C V C V C C V
2144	Pacaraos	we (inclusive)	ñuqansi	ñuqansi	ɲ o χ a n s i		791	ɲ o χ a n s i -	C V C V C C V
2148	Puno	we (inclusive)	nuqa.n.čis	nuqa.n.čis	n u q a n tʃ i s		791	n u q a n tʃ i s	C V C V C C V C
2161	Yanac	we (inclusive)	ñuqa.n.tsik	ñuqa.n.tsik	ɲ u q a n ts i k		791	ɲ u q a n ts i k	C V C V C C V C
2786	Apuri	what?	ima	ima	i m a		794	i m a	V C V
2787	Apurimac	what?	ima	ima	i m a		794	i m a	V C V
2789	Atalla	what?	ima	ima	i m a		794	i m a	V C V
2790	Ayacucho	what?	ima	ima	i m a		794	i m a	V C V
7185	Azuay	what?	ima	ima	i m a		794	i m a	V C V
2793	Chachapoyas	what?	ima	ima	i m a		794	i m a	V C V
2794	Chacpar	what?	ima	ima	i m a		794	i m a	V C V
2795	Chetilla	what?	ima	ima	i m a		794	i m a	V C V
2800	Huallaga	what?	ima	ima	i m a		794	i m a	V C V
2803	Huangascar	what?	ima	ima	i m a		794	i m a	V C V
2804	HuarazHuailas	what?	ima	ima	i m a		794	i m a	V C V
2805	Imbabura	what?	ima	ima	i m a		794	i m a	V C V
2806	Inkawasi	what?	ima	ima	i m a		794	i m a	V C V
7445	Jauja	what?	ima	ima	i m a		794	i m a	V C V
2812	Maragua	what?	ima	ima	i m a		794	i m a	V C V
2813	Napo	what?	ima	ima	i m a		794	i m a	V C V
2814	Pacaraos	what?	ima	ima	i m a		794	i m a	V C V
2818	Puno	what?	ima	ima	i m a		794	i m a	V C V
2822	Santiagueno	what?	imat	imat	i m a		794	i m a	V C V
2829	Yanac	what?	ima	ima	i m a		794	i m a	V C V
7071	Apuri	white	yuraq	yuraq	j u ɾ a q		798	j u ɾ a q	C V C V C
7072	Apurimac	white	yuraq	yuraq	j u r a q		798	j u r a q	C V C V C
7074	Atalla	white	ruyaχ, yuraχ	ruyaχ	r u j a χ		798	r u j a χ	C V C V C
7076	Ayacucho	white	yuraq	yuraq	j u ɾ a χ		798	j u ɾ a χ	C V C V C
7264	Azuay	white	yurag	yurag	j u ɾ a g		798	j u ɾ a g	C V C V C
7079	Chachapoyas	white	yurak	yurak	j u r a k		798	j u r a k	C V C V C
7080	Chacpar	white	yulax	yulax	j u l a x		798	j u l a x	C V C V C
7081	Chetilla	white	yuraq	yuraq	j u r a q		798	j u r a q	C V C V C
7086	Huallaga	white	yuraχ	yuraχ	j u r a χ		798	j u r a χ	C V C V C
7089	Huangascar	white	yuraq	yuraq	j u ɾ a q		798	j u ɾ a q	C V C V C
7090	HuarazHuailas	white	yulaq	yulaq	j u l a q		798	j u l a q	C V C V C
7091	Imbabura	white	yuraj	yuraj	j u ɾ a x		798	j u ɾ a x	C V C V C
7092	Inkawasi	white	yuraq	yuraq	j u r a q		798	j u r a q	C V C V C
7446	Jauja	white	yulaq	yulaq	j u l a ʔ		798	j u l a ʔ	C V C V C
7098	Maragua	white	yuraχ	yuraχ	j u r a χ		798	j u r a χ	C V C V C
7099	Napo	white	ruyaj	ruyaj	r u j a χ		798	r u j a χ	C V C V C
7100	Pacaraos	white	yuraq	yuraq	j u ɾ a χ		798	j u ɾ a χ	C V C V C
7104	Puno	white	yuraχ	yuraχ	j u r a χ		798	j u r a χ	C V C V C
7108	Santiagueno	white	yuraq	yuraq	j u ɾ a χ		798	j u ɾ a χ	C V C V C
7116	Yanac	white	yuraq	yuraq	j u r a q		798	j u r a q	C V C V C
2831	Apuri	who?	pi	pi	p i		801	p i - - -	C V
2832	Apurimac	who?	pi	pi	p i		801	p i - - -	C V
2834	Atalla	who?	pi	pi	p i		801	p i - - -	C V
2835	Ayacucho	who?	pi	pi	p i		801	p i - - -	C V
7186	Azuay	who?	pi	pi	p i		801	p i - - -	C V
2838	Chachapoyas	who?	pi	pi	p i		801	p i - - -	C V
2839	Chacpar	who?	pi	pi	p i		801	p i - - -	C V
2840	Chetilla	who?	pi	pi	p i		801	p i - - -	C V
2845	Huallaga	who?	pi	pi	p i		801	p i - - -	C V
2848	Huangascar	who?	pi	pi	p i		801	p i - - -	C V
2849	HuarazHuailas	who?	pi	pi	p i		801	p i - - -	C V
2850	Imbabura	who?	pi	pi	p i		801	p i - - -	C V
2851	Inkawasi	who?	pi	pi	p i		801	p i - - -	C V
7447	Jauja	who?	pi	pi	p i		801	p i - - -	C V
2857	Maragua	who?	pi	pi	p i		801	p i - - -	C V
2859	Pacaraos	who?	pii	pii	p iː		801	p iː - - -	C V
2863	Puno	who?	pi	pi	p i		801	p i - - -	C V
2867	Santiagueno	who?	pitaq	pitaq	p i t a χ		801	p i t a χ	C V C V C
2875	Yanac	who?	pi	pi	p i		801	p i - - -	C V
6302	Apuri	wind	wayra	wayra	w ai r a		806	w ai r a	C V C V
6303	Apurimac	wind	wayra	wayra	w ai r a		806	w ai r a	C V C V
6305	Atalla	wind	wayra	wayra	w ai r a		806	w ai r a	C V C V
6306	Ayacucho	wind	wayra	wayra	w ai ɾ a		806	w ai ɾ a	C V C V
7249	Azuay	wind	huayra	huayra	w ai ɾ a		806	w ai ɾ a	C V C V
6309	Chachapoyas	wind	wayra	wayra	w ai r a		806	w ai r a	C V C V
6311	Chetilla	wind	wayra	wayra	w ai r a		806	w ai r a	C V C V
6319	Huangascar	wind	wayra	wayra	w ai ɾ a		806	w ai ɾ a	C V C V
6321	Imbabura	wind	wayra	wayra	w ai ɾ a		806	w ai ɾ a	C V C V
6322	Inkawasi	wind	wayra	wayra	w ai r a		806	w ai r a	C V C V
7448	Jauja	wind	waywa	waywa	w ai w a		806	w ai w a	C V C V
6329	Maragua	wind	wayra	wayra	w ai r a		806	w ai r a	C V C V
6330	Napo	wind	huaira	huaira	w ai r a		806	w ai r a	C V C V
6335	Puno	wind	wayra	wayra	w ai r a		806	w ai r a	C V C V
6339	Santiagueno	wind	wayra	wayra	w ai ɾ a		806	w ai ɾ a	C V C V
6347	Yanac	wind	we:ra	we:ra	w eː r a		806	w eː r a	C V C V
6310	Chacpar	wind	viento	viento	v ie n t o		807	v ie n t o	C V C C V
6316	Huallaga	wind	viento	viento	v ie n t o		807	v ie n t o	C V C C V
6331	Pacaraos	wind	bintu	bintu	b i n t u		807	b i n t u	C V C C V
4853	Apuri	wing	rikra	rikra	ɾ i k ɾ a		810	ɾ i k ɾ - - - - a	C V C C V
4862	Chachapoyas	wing	rikra	rikra	r i k r a		810	r i k r - - - - a	C V C C V
4873	Huangascar	wing	rikra	rikra	ɾ i k ɾ a		810	ɾ i k ɾ - - - - a	C V C C V
4874	HuarazHuailas	wing	rikra	rikra	r i k r a	colex. with "brazo"	810	r i k r - - - - a	C V C C V
4882	Maragua	wing	lixra	lixra	l i x r a		810	l i x r - - - - a	C V C C V
4888	Puno	wing	rixra	rixra	r i x r a		810	r i x r - - - - a	C V C C V
4891	Santiagueno	wing	likra	likra	l i x ɾ a		810	l i x ɾ - - - - a	C V C C V
4854	Apurimac	wing	rapra	rapra	r a p r a		424	r a p r a	C V C C V
4858	Atalla	wing	rapra	rapra	r a p r a		424	r a p r a	C V C C V
4859	Ayacucho	wing	rapra	rapra	ɾ a p ɾ a		424	ɾ a p ɾ a	C V C C V
4871	Jauja	wing	lapla	lapla	l a p l a		424	l a p l a	C V C C V
4863	Chacpar	wing	alas	alas	a l a s		334	a l a s	V C V C
4864	Chetilla	wing	ala	ala	a l a		334	a l a -	V C V
4875	Imbabura	wing	alas	alas	a l a s		334	a l a s	V C V C
4876	Inkawasi	wing	ala	ala	a l a		334	a l a -	V C V
4899	Yanac	wing	ala	ala	a l a		334	a l a -	V C V
2969	Apuri	with	wan	wan	w a n	suffix	816	w a n	C V C
2970	Apurimac	with	-wan	-wan	w a n	suffix	816	w a n	C V C
2971	Atalla	with	.wan	.wan	w a n	suffix	816	w a n	C V C
2972	Ayacucho	with	-wan	-wan	w a ŋ	suffix	816	w a ŋ	C V C
7188	Azuay	with	-huan	-huan	w a n	suffix	816	w a n	C V C
2974	Chacpar	with	.wan	.wan	w a n	suffix	816	w a n	C V C
2975	Chetilla	with	.wan	.wan	w a n	suffix	816	w a n	C V C
2981	Huallaga	with	.wan	.wan	w a n	suffix	816	w a n	C V C
2983	Huangascar	with	-wan	-wan	w a n	suffix	816	w a n	C V C
2984	Inkawasi	with	.wan	.wan	w a n	suffix	816	w a n	C V C
2989	Maragua	with	.wan	.wan	w a n	suffix	816	w a n	C V C
2992	Puno	with	.wan	.wan	w a n	suffix	816	w a n	C V C
2993	Santiagueno	with	-an	-an	a n	suffix	816	- a n	V C
3000	Yanac	with	.wan	.wan	w a n	suffix	816	w a n	C V C
4994	Apuri	woman	warmi	warmi	w a ɾ m i		822	w a ɾ m i	C V C C V
4995	Apurimac	woman	warmi	warmi	w a r m i		822	w a r m i	C V C C V
4997	Atalla	woman	warmi	warmi	w a r m i		822	w a r m i	C V C C V
4998	Ayacucho	woman	warmi	warmi	w a ɾ m i		822	w a ɾ m i	C V C C V
7226	Azuay	woman	huarmi	huarmi	w a ɾ m i		822	w a ɾ m i	C V C C V
5001	Chachapoyas	woman	warmi	warmi	w a r m i		822	w a r m i	C V C C V
5002	Chacpar	woman	warmi	warmi	w a r m i		822	w a r m i	C V C C V
5003	Chetilla	woman	warmi	warmi	w a r m i		822	w a r m i	C V C C V
5008	Huallaga	woman	warmi	warmi	w a r m i		822	w a r m i	C V C C V
5011	Huangascar	woman	warmi	warmi	w a ɾ m i		822	w a ɾ m i	C V C C V
5012	HuarazHuailas	woman	warmi	warmi	w a ɾ m i		822	w a ɾ m i	C V C C V
5014	Inkawasi	woman	warmi	warmi	w a r m i		822	w a r m i	C V C C V
7449	Jauja	woman	walmi	walmi	w a l m i		822	w a l m i	C V C C V
5021	Maragua	woman	warmi	warmi	w a r m i		822	w a r m i	C V C C V
5022	Napo	woman	huarmi	huarmi	w a r m i		822	w a r m i	C V C C V
5023	Pacaraos	woman	warmi	warmi	w a ɾ m i		822	w a ɾ m i	C V C C V
5027	Puno	woman	warmi	warmi	w a r m i		822	w a r m i	C V C C V
5031	Santiagueno	woman	warmi	warmi	w a ɾ m i		822	w a ɾ m i	C V C C V
5040	Yanac	woman	warmi	warmi	w a r m i		822	w a r m i	C V C C V
4608	Apuri	worm	uru	uru	u ɾ u		828	- u ɾ u	V C V
4609	Apurimac	worm	uru	uru	u r u		828	- u r u	V C V
4611	Atalla	worm	kuru	kuru	k u r u		828	k u r u	C V C V
4612	Ayacucho	worm	uru	uru	u ɾ u		828	- u ɾ u	V C V
7219	Azuay	worm	curu	curu	k u ɾ u		828	k u ɾ u	C V C V
4615	Chachapoyas	worm	kuru	kuru	k u r u		828	k u r u	C V C V
4616	Chacpar	worm	kuru	kuru	k u r u		828	k u r u	C V C V
4617	Chetilla	worm	kuru	kuru	k u r u		828	k u r u	C V C V
4622	Huallaga	worm	kuru	kuru	k u r u		828	k u r u	C V C V
4625	Huangascar	worm	uru	uru	u ɾ u		828	- u ɾ u	V C V
4626	HuarazHuailas	worm	kuru	kuru	k u ɾ u		828	k u ɾ u	C V C V
7463	Jauja	worm	kulu	kulu	k u l u		828	k u l u	C V C V
4635	Maragua	worm	khuru	khuru	kʰ u r u		828	kʰ u r u	C V C V
4636	Napo	worm	curu	curu	k u r u		828	k u r u	C V C V
4637	Pacaraos	worm	kuru	kuru	k u ɾ u		828	k u ɾ u	C V C V
4641	Puno	worm	kuru	kuru	k u r u		828	k u r u	C V C V
4645	Santiagueno	worm	kuru	kuru	k u ɾ u		828	k u ɾ u	C V C V
4654	Yanac	worm	kuru	kuru	k u r u		828	k u r u	C V C V
577	Apuri	year	wata	wata	w a t a		830	w a t a	C V C V
578	Apurimac	year	wata	wata	w a t a		830	w a t a	C V C V
580	Atalla	year	wata	wata	w a t a		830	w a t a	C V C V
581	Ayacucho	year	wata	wata	w a t a		830	w a t a	C V C V
7179	Azuay	year	huata	huata	w a t a		830	w a t a	C V C V
584	Chachapoyas	year	wata	wata	w a t a		830	w a t a	C V C V
585	Chacpar	year	wata	wata	w a t a		830	w a t a	C V C V
586	Chetilla	year	wata	wata	w a t a		830	w a t a	C V C V
591	Huallaga	year	wata	wata	w a t a		830	w a t a	C V C V
594	Huangascar	year	wata	wata	w a t a		830	w a t a	C V C V
595	HuarazHuailas	year	wata	wata	w a t a		830	w a t a	C V C V
596	Imbabura	year	wata	wata	w a t a		830	w a t a	C V C V
7332	Jauja	year	wata	wata	w a t a		830	w a t a	C V C V
604	Maragua	year	wata	wata	w a t a		830	w a t a	C V C V
605	Napo	year	huata	huata	w a t a		830	w a t a	C V C V
606	Pacaraos	year	wata	wata	w a t a		830	w a t a	C V C V
610	Puno	year	wata	wata	w a t a		830	w a t a	C V C V
614	Santiagueno	year	wata	wata	w a t a		830	w a t a	C V C V
623	Yanac	year	wata	wata	w a t a		830	w a t a	C V C V
138	Apuri	yellow	qarwa	qarwa	q a ɾ w a		834	q a ɾ w a -	C V C C V
139	Apurimac	yellow	qarwa	qarwa	q a r w a		834	q a r w a -	C V C C V
146	Chacpar	yellow	ġaλwa.š	ġaλwa.š	ɢ a ʎ w a ʃ		834	ɢ a ʎ w a ʃ	C V C C V C
147	Chetilla	yellow	qarwa	qarwa	q a r w a		834	q a r w a -	C V C C V
153	Huallaga	yellow	qarwa.š	qarwa.š	q a r w a ʃ		834	q a r w a ʃ	C V C C V C
157	Huangascar	yellow	qarwa	qarwa	q a ɾ w a		834	q a ɾ w a -	C V C C V
158	HuarazHuailas	yellow	qarwash	qarwash	q a ɾ w a ʃ		834	q a ɾ w a ʃ	C V C C V C
160	Inkawasi	yellow	χarwa	χarwa	χ a r w a		834	χ a r w a -	C V C C V
169	Pacaraos	yellow	qarwa	qarwa	ʁ a ɾ w a		834	ʁ a ɾ w a -	C V C C V
