ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
2727	RakahangaManihiki	to vomit	ruaki	ruaki	r u a		1340	r u a	C V V	r u a k i	r u a k i	C V V C V
1781	Rapanui	to vomit	rua	rua	r u a	Vomit	1340	r u a	C V V	r u a - -	r u a	C V V
7513	Anuta	to walk	aere	aere	a e r e	Walk, walk about (Fbg)	1109	- a - e r - - - - - - - e	V V C V	- a - e r - - - - - - - e	a e r e	V V C V
3803	EastFutuna	to walk	sa'ele	sa'ele	s a ʔ e l e	Go (on foot) (Bgs)	1109	s a ʔ e l - - - - - - - e	C V C V C V	s a ʔ e l - - - - - - - e	s a ʔ e l e	C V C V C V
495	EastUvea	to walk	haaere	haaere	h aː e r e	Go on foot (pl.) (Rch)	1109	h aː - e r - - - - - - - e	C V V C V	h aː - e r - - - - - - - e	h aː e r e	C V V C V
1567	Emae	to walk	saere	saere	s a e r e		1109	s a - e r - - - - - - - e	C V V C V	s a - e r - - - - - - - e	s a e r e	C V V C V
5736	Hawaiian	to walk	hele	hele	h e l e		1109	- - h e l - - - - - - - e	C V C V	- - h e l - - - - - - - e	h e l e	C V C V
1140	Kapingamarangi	to walk	haele	haele	h a e l e	Walk (Lbr)	1109	h a - e l - - - - - - - e	C V V C V	h a - e l - - - - - - - e	h a e l e	C V V C V
2287	Luangiua	to walk	haele	haele	h a e l e	Go	1109	h a - e l - - - - - - - e	C V V C V	h a - e l - - - - - - - e	h a e l e	C V V C V
2072	Mangareva	to walk	'ere	'ere	ʔ e r e		1109	- - ʔ e r - - - - - - - e	C V C V	- - ʔ e r - - - - - - - e	ʔ e r e	C V C V
927	Maori	to walk	haere-a-waewae	haere-a-waewae	h a e r e a w a e w a e		1109	h a - e r e a w a e w a e	C V V C V V C V V C V V	h a - e r e a w a e w a e	h a e r e a w a e w a e	C V V C V V C V V C V V
4999	Niuean	to walk	haele	haele	h a e l e	Go (formal usage)	1109	h a - e l - - - - - - - e	C V V C V	h a - e l - - - - - - - e	h a e l e	C V V C V
3522	NorthMarquesan	to walk	hèe	hèe	h e ʔ e	Go (I)	1109	- - h e ʔ - - - - - - - e	C V C V	- - h e ʔ - - - - - - - e	h e ʔ e	C V C V
6494	Nukeria	to walk	haare	haare	h aː r e	(s.)	1109	- - h aː r - - - - - - - e	C V C V	- - h aː r - - - - - - - e	h aː r e	C V C V
6237	Penrhyn	to walk	saere	saere	s a e r e	Walk	1109	s a - e r - - - - - - - e	C V V C V	s a - e r - - - - - - - e	s a e r e	C V V C V
699	Polynesian	to walk	*saqele	*saqele	s a ʔ e l e	(b) 'walk, go'	1109	s a ʔ e l - - - - - - - e	C V C V C V	s a ʔ e l - - - - - - - e	s a ʔ e l e	C V C V C V
4114	Pukapuka	to walk	yāeleele	yāeleele	j aː e l eː l e	pl. - because there is a reduplication, macrons don't span morpheme boundaries	1109	j aː - e l - - - - eː l - e	C V V C V C V	j aː - e l - - - - eː l - e	j aː e l eː l e	C V V C V C V
4503	Raivavae	to walk	haeGe	haeGe	h a e ɢ e		1109	h a - e ɢ - - - - - - - e	C V V C V	h a - e ɢ - - - - - - - e	h a e ɢ e	C V V C V
2777	RakahangaManihiki	to walk	haere	haere	h a e r e		1109	h a - e r - - - - - - - e	C V V C V	h a - e r - - - - - - - e	h a e r e	C V V C V
1819	Rapanui	to walk	haere	haere	h a ʔ e r e	Stroll, walk; excursion (Fts) b. [<]	1109	h a ʔ e r - - - - - - - e	C V C V C V	h a ʔ e r - - - - - - - e	h a ʔ e r e	C V C V C V
7431	Anuta	to work	ngarue	ngarue	ŋ a r u e	To work, to move (Fbg)	215	ŋ a r u e	C V C V V	ŋ a r u e	ŋ a r u e	C V C V V
3693	EastFutuna	to work	gaa'oi	gaa'oi	ŋ aː ʔ o i	To work; work (Bgs)	215	ŋ aː ʔ o i	C V C V V	ŋ aː ʔ o i	ŋ aː ʔ o i	C V C V V
395	EastUvea	to work	gaaue	gaaue	ŋ aː u e	Travail (Rch) B. [<]	215	ŋ aː - u e	C V V V	ŋ aː - u e	ŋ aː u e	C V V V
4906	Niuean	to work	gahua	gahua	g a h u a	To work; job, occupation (Sph) [<]	215	g a h u a	C V C V V	g a h u a	g a h u a	C V C V V
1493	Emae	to work	feisaŋa	feisaŋa	s a ŋ a		158	s - a ŋ a	C V C V	f e i s - a ŋ a	f e i s a ŋ a	C V V C V C V
5650	Hawaiian	to work	hana	hana	h a n a		158	h - a n a	C V C V	- - - h - a n a	h a n a	C V C V
1976	Mangareva	to work	'anga	'anga	ʔ a ŋ a		158	ʔ - a ŋ a	C V C V	- - - ʔ - a ŋ a	ʔ a ŋ a	C V C V
4232	MeleFila	to work	wosiana	wosiana	s i a n a		158	s i a n a	C V V C V	w o - s i a n a	w o s i a n a	C V C V V C V
3416	NorthMarquesan	to work	hana	hana	h a n a	Action, acte, travailler, oeuvre (Dln)	158	h - a n a	C V C V	- - - h - a n a	h a n a	C V C V
6159	Penrhyn	to work	anga	anga	a ŋ a	Pollex 06: <Anga/anga. :Work, labour, job>.	158	- - a ŋ a	V C V	- - - - - a ŋ a	a ŋ a	V C V
4002	Pukapuka	to work	yanga	yanga	j a ŋ a		158	j - a ŋ a	C V C V	- - - j - a ŋ a	j a ŋ a	C V C V
2650	RakahangaManihiki	to work	angaanga	angaanga	ŋ a a ŋ a	(n)	158	ŋ a a ŋ a	C V V C V	- a - ŋ a a ŋ a	a ŋ a a ŋ a	V C V V C V
1725	Rapanui	to work	aga	aga	a ŋ a		158	- - a ŋ a	V C V	- - - - - a ŋ a	a ŋ a	V C V
5407	FutunaAniwa	to work	fishikai	fishikai	f i ʃ i k a i		617	f i ʃ i k a - i	C V C V C V V	f i ʃ i k a - i	f i ʃ i k a i	C V C V C V V
2201	Luangiua	to work	heheaʔu	heheaʔu	h e h e a ʔ u	work	617	h e h e - a ʔ u	C V C V V C V	h e h e - a ʔ u	h e h e a ʔ u	C V C V V C V
6395	Nukeria	to work	hekau	hekau	h e k a u	(s.)	617	- - h e k a - u	C V C V V	- - h e k a - u	h e k a u	C V C V V
3744	EastFutuna	to yawn	maavava	maavava	m aː v a v a	Yawn	479	- - m aː - - v a v a	C V C V C V	- - - - m aː - - v a v a	m aː v a v a	C V C V C V
439	EastUvea	to yawn	mamaao	mamaao	m a m aː o	BÃ­iller, fumer; s'evaporer (Btn) [<]	479	m a m aː - - - - - o	C V C V V	- - m a m aː - - - - - o	m a m aː o	C V C V V
5451	FutunaAniwa	to yawn	(h)mava	mava	m a v a	Yawn,  pull in breath (Dty)	479	- - m a - - v - - a	C V C V	- - - - m a - - v - - a	m a v a	C V C V
5689	Hawaiian	to yawn	hāmama	hāmama	m a m a		479	m a m - - - - - - a	C V C V	h aː m a m - - - - - - a	h aː m a m a	C V C V C V
2022	Mangareva	to yawn	'amama	'amama	m a m a		479	m a m - - - - - - a	C V C V	ʔ a m a m - - - - - - a	ʔ a m a m a	C V C V C V
885	Maori	to yawn	haamama(mama)	haamama	m a m a		479	m a m - - - - - - a	C V C V	h aː m a m - - - - - - a	h aː m a m a	C V C V C V
4951	Niuean	to yawn	mamao	mamao	m a m a o	Yawn	479	m a m a - - - - - o	C V C V V	- - m a m a - - - - - o	m a m a o	C V C V V
3471	NorthMarquesan	to yawn	mama	mama	m a m a	Ouvrir la bouche (Dln)	479	m a m a - - - - - -	C V C V	- - m a m a - - - - - -	m a m a	C V C V
6446	Nukeria	to yawn	maava	maava	m aː v a	(s.)	479	- - m aː - - v - - a	C V C V	- - - - m aː - - v - - a	m aː v a	C V C V
6197	Penrhyn	to yawn	haamama	haamama	m a m a	Pollex 06: <Haamama. :Open the mouth, yawn (Sta)>.	479	m a m - - - - - - a	C V C V	h aː m a m - - - - - - a	h aː m a m a	C V C V C V
656	Polynesian	to yawn	*mawawa	*mawawa	m a w a w a		479	- - m a - - w a w a	C V C V C V	- - - - m a - - w a w a	m a w a w a	C V C V C V
4050	Pukapuka	to yawn	waka/manga	manga	m a ŋ a	Pollex 06: Waka/manga. :Yawn (Sby).	479	- - m a ŋ - - - - a	C V C V	- - - - m a ŋ - - - - a	m a ŋ a	C V C V
4463	Raivavae	to yawn	hāmama te vaha	hāmama te vaha	m a m a t e v a h a		479	m a m a t e v a h a	C V C V C V C V C V	h aː m a m a t e v a h a	h aː m a m a t e v a h a	C V C V C V C V C V C V
2710	RakahangaManihiki	to yawn	haamama	haamama	m a m a		479	m a m - - - - - - a	C V C V	h aː m a m - - - - - - a	h aː m a m a	C V C V C V
1769	Rapanui	to yawn	haka/mama	haka	k a	Yawn (Fts)	479	k - - - - - - - - a	C V	h a k - - - - - - - - a	h a k a	C V C V
7485	Anuta	tongue	arero	arero	a r e r o	tongue	386	a r e r o	V C V C V	- a r e r o	a r e r o	V C V C V
3766	EastFutuna	tongue	àlelo	àlelo	a l e l o	Tongue (Bgs)	386	a l e l o	V C V C V	ʔ a l e l o	ʔ a l e l o	C V C V C V
461	EastUvea	tongue	àlelo	àlelo	a l e l o	Tongue	386	a l e l o	V C V C V	ʔ a l e l o	ʔ a l e l o	C V C V C V
1540	Emae	tongue	arero	arero	a r e r o		386	a r e r o	V C V C V	- a r e r o	a r e r o	V C V C V
5469	FutunaAniwa	tongue	rero	rero	r e r o		386	- r e r o	C V C V	- - r e r o	r e r o	C V C V
5706	Hawaiian	tongue	alelo	alelo	a l e l o		386	a l e l o	V C V C V	- a l e l o	a l e l o	V C V C V
1108	Kapingamarangi	tongue	horore	horore	o r o r e	Tongue [<]	386	o r o r e	V C V C V	h o r o r e	h o r o r e	C V C V C V
2259	Luangiua	tongue	alelo	alelo	a l e l o	Tongue (Tpe)	386	a l e l o	V C V C V	- a l e l o	a l e l o	V C V C V
2040	Mangareva	tongue	arero	arero	a r e r o		386	a r e r o	V C V C V	- a r e r o	a r e r o	V C V C V
900	Maori	tongue	arero	arero	a r e r o		386	a r e r o	V C V C V	- a r e r o	a r e r o	V C V C V
4967	Niuean	tongue	alelo	alelo	a l e l o	Tongue	386	a l e l o	V C V C V	- a l e l o	a l e l o	V C V C V
3488	NorthMarquesan	tongue	a'èo	a'èo	a ʔ e ʔ o	Tongue	386	a ʔ e ʔ o	V C V C V	- a ʔ e ʔ o	a ʔ e ʔ o	V C V C V
6466	Nukeria	tongue	arero	arero	a r e r o		386	a r e r o	V C V C V	- a r e r o	a r e r o	V C V C V
6211	Penrhyn	tongue	arero	arero	a r e r o	Tongue	386	a r e r o	V C V C V	- a r e r o	a r e r o	V C V C V
672	Polynesian	tongue	*qalelo	*qalelo	a l e l o	Lexical replacement in PPn	386	a l e l o	V C V C V	ʔ a l e l o	ʔ a l e l o	C V C V C V
4070	Pukapuka	tongue	alelo	alelo	a l e l o		386	a l e l o	V C V C V	- a l e l o	a l e l o	V C V C V
4477	Raivavae	tongue	aGeGo	aGeGo	a ɢ e ɢ o		386	a ɢ e ɢ o	V C V C V	- a ɢ e ɢ o	a ɢ e ɢ o	V C V C V
2730	RakahangaManihiki	tongue	alelo	alelo	a l e l o		386	a l e l o	V C V C V	- a l e l o	a l e l o	V C V C V
1784	Rapanui	tongue	arero	arero	a r e r o	Tongue	386	a r e r o	V C V C V	- a r e r o	a r e r o	V C V C V
7486	Anuta	tooth	nipo	nipo	n i p o	Tooth	101	n i p o	C V C V	n i p o	n i p o	C V C V
3767	EastFutuna	tooth	nifo	nifo	n i f o	Tooth	101	n i f o	C V C V	n i f o	n i f o	C V C V
462	EastUvea	tooth	nifo	nifo	n i f o	Tooth	101	n i f o	C V C V	n i f o	n i f o	C V C V
1541	Emae	tooth	nifo	nifo	n i f o		101	n i f o	C V C V	n i f o	n i f o	C V C V
5470	FutunaAniwa	tooth	nifo	nifo	n i f o		101	n i f o	C V C V	n i f o	n i f o	C V C V
5707	Hawaiian	tooth	niho	niho	n i h o		101	n i h o	C V C V	n i h o	n i h o	C V C V
1109	Kapingamarangi	tooth	niha	niha	n i h a	Tooth	101	n i h a	C V C V	n i h a	n i h a	C V C V
2260	Luangiua	tooth	ŋiho	ŋiho	ŋ i h o	Tooth	101	ŋ i h o	C V C V	ŋ i h o	ŋ i h o	C V C V
2041	Mangareva	tooth	ni'o	ni'o	n i ʔ o		101	n i ʔ o	C V C V	n i ʔ o	n i ʔ o	C V C V
901	Maori	tooth	niho	niho	n i h o		101	n i h o	C V C V	n i h o	n i h o	C V C V
4277	MeleFila	tooth	nifo	nifo	n i f o		101	n i f o	C V C V	n i f o	n i f o	C V C V
4968	Niuean	tooth	nifo	nifo	n i f o	Tooth	101	n i f o	C V C V	n i f o	n i f o	C V C V
3489	NorthMarquesan	tooth	niho	niho	n i h o	Dent (Dln)	101	n i h o	C V C V	n i h o	n i h o	C V C V
6467	Nukeria	tooth	niho	niho	n i h o		101	n i h o	C V C V	n i h o	n i h o	C V C V
6212	Penrhyn	tooth	niho	niho	n i h o	Tooth	101	n i h o	C V C V	n i h o	n i h o	C V C V
673	Polynesian	tooth	*nifo	*nifo	n i f o		101	n i f o	C V C V	n i f o	n i f o	C V C V
4071	Pukapuka	tooth	nio	nio	n i o		101	n i - o	C V V	n i - o	n i o	C V V
4478	Raivavae	tooth	niho	niho	n i h o		101	n i h o	C V C V	n i h o	n i h o	C V C V
2731	RakahangaManihiki	tooth	niho	niho	n i h o		101	n i h o	C V C V	n i h o	n i h o	C V C V
1785	Rapanui	tooth	niho	niho	n i h o	Tooth	101	n i h o	C V C V	n i h o	n i h o	C V C V
7375	Anuta	warm	mapanapana	mapanapana	m a p a n a p a n a	warm	102	m a p a n a p a n a	C V C V C V C V C V	- - - - m a p a n a p a n a	m a p a n a p a n a	C V C V C V C V C V
3622	EastFutuna	warm	maafana	maafana	m aː f a n a	Warm	102	m aː f - - - - a n a	C V C V C V	- - - - m aː f - - - - a n a	m aː f a n a	C V C V C V
324	EastUvea	warm	mafana	mafana	m a f a n a	Warm	102	m a f - - - - a n a	C V C V C V	- - - - m a f - - - - a n a	m a f a n a	C V C V C V
1448	Emae	warm	mafanafana	mafanafana	m a f a n a f a n a		102	m a f a n a f a n a	C V C V C V C V C V	- - - - m a f a n a f a n a	m a f a n a f a n a	C V C V C V C V C V
5346	FutunaAniwa	warm	mafana	mafana	m a f a n a		102	m a f - - - - a n a	C V C V C V	- - - - m a f - - - - a n a	m a f a n a	C V C V C V
5590	Hawaiian	warm	hahana	hahana	a n a		102	- - - - - - - a n a	V C V	h a h - - - - - - - - a n a	h a h a n a	C V C V C V
1003	Kapingamarangi	warm	mahana	mahana	m a h a n a	Warm, hot (Lbr)	102	m a - - - - h a n a	C V C V C V	- - - - m a - - - - h a n a	m a h a n a	C V C V C V
2149	Luangiua	warm	mahaŋa	mahaŋa	m a h a ŋ a	Warm	102	m a - - - - h a ŋ a	C V C V C V	- - - - m a - - - - h a ŋ a	m a h a ŋ a	C V C V C V
1909	Mangareva	warm	ma'ana	ma'ana	m a ʔ a n a		102	m a - - - - ʔ a n a	C V C V C V	- - - - m a - - - - ʔ a n a	m a ʔ a n a	C V C V C V
789	Maori	warm	mahana	mahana	m a h a n a		102	m a - - - - h a n a	C V C V C V	- - - - m a - - - - h a n a	m a h a n a	C V C V C V
4840	Niuean	warm	mafana	mafana	m a f a n a	Warm	102	m a f - - - - a n a	C V C V C V	- - - - m a f - - - - a n a	m a f a n a	C V C V C V
3340	NorthMarquesan	warm	ha'amaahanahana	ha'amaahanahana	m aː h a n a h a n a	to warm	102	m aː h a n a h a n a	C V C V C V C V C V	h a ʔ a m aː h a n a h a n a	h a ʔ a m aː h a n a h a n a	C V C V C V C V C V C V C V
6326	Nukeria	warm	mahana	mahana	m a h a n a	(s.)	102	m a - - - - h a n a	C V C V C V	- - - - m a - - - - h a n a	m a h a n a	C V C V C V
6105	Penrhyn	warm	mahana(hana)	mahana	m a h a n a	Warm	102	m a - - - - h a n a	C V C V C V	- - - - m a - - - - h a n a	m a h a n a	C V C V C V
562	Polynesian	warm	*mafana-fana	*mafana-fana	m a f a n a f a n a		102	m a f a n a f a n a	C V C V C V C V C V	- - - - m a f a n a f a n a	m a f a n a f a n a	C V C V C V C V C V
3925	Pukapuka	warm	māyana	māyana	m aː j a n a		102	m aː j - - - - a n a	C V C V C V	- - - - m aː j - - - - a n a	m aː j a n a	C V C V C V
2599	RakahangaManihiki	warm	mahana	mahana	m a h a n a		102	m a - - - - h a n a	C V C V C V	- - - - m a - - - - h a n a	m a h a n a	C V C V C V
1659	Rapanui	warm	mahana	mahana	m a h a n a	Warm, temperate, tepid	102	m a - - - - h a n a	C V C V C V	- - - - m a - - - - h a n a	m a h a n a	C V C V C V
5589	Hawaiian	warm	wela	wela	w e l a		1341	w e l - - - - a	C V C V	w e l - - - - a	w e l a	C V C V
4184	MeleFila	warm	wera	wera	w e r a		1341	w e r - - - - a	C V C V	w e r - - - - a	w e r a	C V C V
3924	Pukapuka	warm	vela	vela	v e l a		1341	v e l - - - - a	C V C V	v e l - - - - a	v e l a	C V C V
4381	Raivavae	warm	veʔaveʔa	veʔaveʔa	v e ʔ a v e ʔ a		1341	v e ʔ a v e ʔ a	C V C V C V C V	v e ʔ a v e ʔ a	v e ʔ a v e ʔ a	C V C V C V C V
7390	Anuta	water	vai	vai	v a i	Water (Clk)	536	v a i	C V V	v a i	v a i	C V V
3643	EastFutuna	water	vai	vai	v a i	Water	536	v a i	C V V	v a i	v a i	C V V
347	EastUvea	water	vai	vai	v a i	Water	536	v a i	C V V	v a i	v a i	C V V
1463	Emae	water	βai	βai	β a i		536	β a i	C V V	β a i	β a i	C V V
5364	FutunaAniwa	water	vai	vai	v a i		536	v a i	C V V	v a i	v a i	C V V
5608	Hawaiian	water	wai	wai	w a i		536	w a i	C V V	w a i	w a i	C V V
1018	Kapingamarangi	water	wai	wai	w a i	Water (Ebt),(Lbr)	536	w a i	C V V	w a i	w a i	C V V
2163	Luangiua	water	vai	vai	v a i	Water	536	v a i	C V V	v a i	v a i	C V V
1930	Mangareva	water	vai	vai	v a i		536	v a i	C V V	v a i	v a i	C V V
807	Maori	water	wai	wai	w a i		536	w a i	C V V	w a i	w a i	C V V
4201	MeleFila	water	wai	wai	w a i		536	w a i	C V V	w a i	w a i	C V V
4860	Niuean	water	vai	vai	v a i	Water	536	v a i	C V V	v a i	v a i	C V V
3359	NorthMarquesan	water	vai	vai	v a i	Water (I)	536	v a i	C V V	v a i	v a i	C V V
6346	Nukeria	water	vai	vai	v a i		536	v a i	C V V	v a i	v a i	C V V
6120	Penrhyn	water	vai	vai	v a i	Water	536	v a i	C V V	v a i	v a i	C V V
3943	Pukapuka	water	yua	yua	j u a		536	j u a	C V V	j u a	j u a	C V V
2618	RakahangaManihiki	water	vai	vai	v a i		536	v a i	C V V	v a i	v a i	C V V
1680	Rapanui	water	vai	vai	v a i		536	v a i	C V V	v a i	v a i	C V V
7323	Anuta	we	tou	tou	t o u	First person incl. plural incorporated pronoun (Fbg)	785	t o u	C V V	t o u	t o u	C V V
3557	EastFutuna	we	tou	tou	t o u	First person incl. plural incorporated pronoun (Bgs)	785	t o u	C V V	t o u	t o u	C V V
268	EastUvea	we	tou	tou	t o u	First person incl. plural incorporated pronoun (Btn)	785	t o u	C V V	t o u	t o u	C V V
3558	EastFutuna	we	maa	maa	m aː	First person dual exclusive preposed pronoun (Bgs)	537	m aː - - - - -	C V	- - m aː - - - - -	m aː	C V
269	EastUvea	we	maa	maa	m aː	First person dual exclusive preposed pronoun	537	m aː - - - - -	C V	- - m aː - - - - -	m aː	C V
1406	Emae	we	maua	maua	m a u a	dl. excl.	537	m a - - u - a	C V V V	- - m a - - u - a	m a u a	C V V V
5287	FutunaAniwa	we	kìmaua	kìmaua	m a u a		537	m a - - u - a	C V V V	k i m a - - u - a	k i m a u a	C V C V V V
5534	Hawaiian	we	mākou	mākou	m aː k o u		537	m aː - k o - u	C V C V V	- - m aː - k o - u	m aː k o u	C V C V V
2100	Luangiua	we	mākou	mākou	m aː k o u	we (1pl.excl)	537	m aː - k o - u	C V C V V	- - m aː - k o - u	m aː k o u	C V C V V
735	Maori	we	maatou	maatou	m aː t o u		537	m aː - t o - u	C V C V V	- - m aː - t o - u	m aː t o u	C V C V V
4142	MeleFila	we	maua	maua	m a u a	dl. excl.	537	m a - - u - a	C V V V	- - m a - - u - a	m a u a	C V V V
4789	Niuean	we	mautolu	mautolu	m a u t o l u		537	m a u t o l u	C V V C V C V	- - m a u t o l u	m a u t o l u	C V V C V C V
3267	NorthMarquesan	we	maua	maua	m a u a		537	m a - - u - a	C V V V	- - m a - - u - a	m a u a	C V V V
6271	Nukeria	we	maatou	maatou	m aː t o u	(excl.)	537	m aː - t o - u	C V C V V	- - m aː - t o - u	m aː t o u	C V C V V
515	Polynesian	we	*kima-tou	*kima-tou	m a t o u	(excl pl)	537	m a - t o - u	C V C V V	k i m a - t o - u	k i m a t o u	C V C V C V V
3850	Pukapuka	we	a māua	a māua	m aː u a		537	m aː - - u - a	C V V V	- a m aː - - u - a	a m aː u a	V C V V V
4334	Raivavae	we	mātou	mātou	m aː t o u		537	m aː - t o - u	C V C V V	- - m aː - t o - u	m aː t o u	C V C V V
2538	RakahangaManihiki	we	maatou	maatou	m aː t o u	(excl pl)	537	m aː - t o - u	C V C V V	- - m aː - t o - u	m aː t o u	C V C V V
1602	Rapanui	we	matou	matou	m a t o u		537	m a - t o - u	C V C V V	- - m a - t o - u	m a t o u	C V C V V
1407	Emae	we	taua	taua	t a u a	dl. incl.	103	- - - t a u - a	C V V V	- - - t a u - a	t a u a	C V V V
5536	Hawaiian	we	kākou	kākou	k aː k o u	1 pl. incl.	103	k aː - k - o - u	C V C V V	k aː - k - o - u	k aː k o u	C V C V V
955	Kapingamarangi	we	gida/dou	gida	g i d a	First person plural exclusive marker (Lbr)	103	g i - d - - - a	C V C V	g i - d - - - a	g i d a	C V C V
2099	Luangiua	we	kāua	kāua	k aː u a	we (1du.incl)	103	k aː - - - u - a	C V V V	k aː - - - u - a	k aː u a	C V V V
1850	Mangareva	we	tāua	tāua	t aː u a	dual incl.	103	- - - t aː u - a	C V V V	- - - t aː u - a	t aː u a	C V V V
737	Maori	we	taatou	taatou	t aː t o u	1 pl. incl.	103	t aː - t - o - u	C V C V V	t aː - t - o - u	t aː t o u	C V C V V
4143	MeleFila	we	taua	taua	t a u a	dl. incl.	103	- - - t a u - a	C V V V	- - - t a u - a	t a u a	C V V V
4791	Niuean	we	tautolu	tautolu	t a u t o l u		103	t a u t - o l u	C V V C V C V	t a u t - o l u	t a u t o l u	C V V C V C V
3266	NorthMarquesan	we	taua	taua	t a u a	1 dual incl.	103	- - - t a u - a	C V V V	- - - t a u - a	t a u a	C V V V
6272	Nukeria	we	taatou	taatou	t aː t o u	1 pl. incl.	103	t aː - t - o - u	C V C V V	t aː - t - o - u	t aː t o u	C V C V V
3849	Pukapuka	we	a tāua	a tāua	a t aː u a		103	- a - t aː u - a	V C V V V	- a - t aː u - a	a t aː u a	V C V V V
4336	Raivavae	we	tātou	tātou	t aː t o u	1 pl. incl.	103	t aː - t - o - u	C V C V V	t aː - t - o - u	t aː t o u	C V C V V
2537	RakahangaManihiki	we	taatou	taatou	t aː t o u	1 pl. incl.	103	t aː - t - o - u	C V C V V	t aː - t - o - u	t aː t o u	C V C V V
1601	Rapanui	we	tatou	tatou	t a t o u	1 pl. incl.	103	t a - t - o - u	C V C V V	t a - t - o - u	t a t o u	C V C V V
7372	Anuta	wet	parapara	parapara	p a r a p a r a	wet	778	p a r a p a r a	C V C V C V C V	p a r a p a r a	p a r a p a r a	C V C V C V C V
320	EastUvea	wet	palapala	palapala	p a l a p a l a	Pollex 06: Palapala. :Wet.	778	p a l a p a l a	C V C V C V C V	p a l a p a l a	p a l a p a l a	C V C V C V C V
6323	Nukeria	wet	para	para	p a r a	(s.) also: rotten (about meat and flesh)	778	p a r - - - - a	C V C V	p a r - - - - a	p a r a	C V C V
5341	FutunaAniwa	wet	su	su	s u	Wet (Dty)	216	s u	C V	- - s u	s u	C V
1000	Kapingamarangi	wet	thiu	thiu	u	(Ebt). (t < *s frequent)	216	- u	V	tʰ i - u	tʰ i u	C V V
2146	Luangiua	wet	suu	suu	s uː	Wet	216	s uː	C V	- - s uː	s uː	C V
559	Polynesian	wet	*suu	*suu	s uː	(Vst) 'watery, wet'	216	s uː	C V	- - s uː	s uː	C V
3919	Pukapuka	wet	yuyū	yuyū	j uː		216	j uː	C V	j u j uː	j u j uː	C V C V
3617	EastFutuna	wet	mātu'u	mātu'u	m aː t u ʔ u	wet for clothes	159	m aː t u ʔ u	C V C V C V	m aː t u ʔ u	m aː t u ʔ u	C V C V C V
1904	Mangareva	wet	maku	maku	m a k u	As moist (Tgr)	159	m a k - - u	C V C V	m a k - - u	m a k u	C V C V
786	Maori	wet	maakuu	maakuu	m aː k uː		159	m aː k - - uː	C V C V	m aː k - - uː	m aː k uː	C V C V
4378	Raivavae	wet	maʔu	maʔu	m a ʔ u		159	m a - - ʔ u	C V C V	m a - - ʔ u	m a ʔ u	C V C V
2594	RakahangaManihiki	wet	maahuu	maahuu	m aː h uː		159	m aː - - h uː	C V C V	m aː - - h uː	m aː h uː	C V C V
3615	EastFutuna	wet	fakasasau	fakasasau	f a k a s a s a u	by dew	237	f a k a s a s a u	C V C V C V C V V	f a k a s a s a u	f a k a s a s a u	C V C V C V C V V
4181	MeleFila	wet	lousa	lousa	l o u s a		237	l o - u s - - - a	C V V C V	l o - u s - - - a	l o u s a	C V V C V
1655	Rapanui	wet	hehe	hehe	h e h e		237	- - - - h e h - e	C V C V	- - - - h e h - e	h e h e	C V C V
1905	Mangareva	wet	rari	rari	r a r i	Be wet (Jnu)	1418	r a r i	C V C V	r a r i	r a r i	C V C V
6101	Penrhyn	wet	rari	rari	r a r i	Wet	1418	r a r i	C V C V	r a r i	r a r i	C V C V
1656	Rapanui	wet	lali	lali	l a l i	Wet, become wet	1418	l a l i	C V C V	l a l i	l a l i	C V C V
7318	Anuta	what?	aa	aa	aː	What? (Grn)	104	- - aː	V	- - - aː -	aː	V
3552	EastFutuna	what?	aa	aa	aː	What?	104	- - aː	V	- - - aː -	aː	V
264	EastUvea	what?	aa	aa	aː	What?, why?	104	- - aː	V	- - - aː -	aː	V
5283	FutunaAniwa	what?	aha	aha	a h a	What?	104	a h a	V C V	- a h a -	a h a	V C V
5529	Hawaiian	what?	aha	aha	a h a		104	a h a	V C V	- a h a -	a h a	V C V
952	Kapingamarangi	what?	aha	aha	a h a	What? (Lbr)	104	a h a	V C V	- a h a -	a h a	V C V
2095	Luangiua	what?	ke a	ke a	k e	what?	104	- k e	C V	- - k e a	k e a	C V V
1844	Mangareva	what?	a'a	a'a	a ʔ a		104	a ʔ a	V C V	- a ʔ a -	a ʔ a	V C V
730	Maori	what?	aha	aha	a h a		104	a h a	V C V	- a h a -	a h a	V C V
4137	MeleFila	what?	a·fa	a·fa	a f a		104	a f a	V C V	- a f a -	a f a	V C V
4787	Niuean	what?	haa	haa	h aː	what?, why?	104	- h aː	C V	- - h aː -	h aː	C V
3263	NorthMarquesan	what?	aha	aha	a h a	What?	104	a h a	V C V	- a h a -	a h a	V C V
6266	Nukeria	what?	heaa	heaa	h e		104	- h e	C V	- - h e aː	h e aː	C V V
6056	Penrhyn	what?	aha	aha	a h a	What?	104	a h a	V C V	- a h a -	a h a	V C V
512	Polynesian	what?	*haa	*haa	h aː		104	- h aː	C V	- - h aː -	h aː	C V
4329	Raivavae	what?	aha	aha	a h a		104	a h a	V C V	- a h a -	a h a	V C V
